,Predicted,Actual
206322,8.954850841341226,9.0
436528,9.93139943853248,29.0
145563,8.899907305125566,3.0
66555,4.223249386815951,2.0
519549,5.768780643863693,3.0
110779,7.240811808267381,9.0
51741,3.2078870765842566,6.0
179169,3.07040943320726,3.0
230112,6.367536860052269,1.0
216809,8.136338017147295,8.0
355925,7.59329788382729,3.0
408041,4.264545704205148,10.0
296407,5.685159806489537,6.0
171382,4.878534714208627,3.0
173957,4.823284198686906,3.0
527593,6.843967429760596,13.0
394459,8.610231788042483,8.0
22275,6.160665053732828,8.0
425047,5.296039185522886,2.0
73258,5.291777497490784,3.0
371438,8.739997612916568,2.0
119777,3.2596284432481752,7.0
21389,7.491482987775726,11.0
502446,5.443896718043106,22.0
471648,9.997601742593474,30.0
228520,3.283459026532455,6.0
180826,9.069142338737834,4.0
489790,8.28350953864765,11.0
338279,4.736062733061658,2.0
442677,4.548021166283888,4.0
395429,5.058039101303393,6.0
462144,9.519314765046147,36.0
161963,4.154991498596019,4.0
58260,11.407603893974283,11.0
305393,7.5468779515106235,1.0
406639,4.8525147921338885,7.0
464987,4.739319417697516,9.0
95914,4.166301329436237,1.0
331401,8.397868944750712,3.0
343834,3.7070758054449016,4.0
550426,6.0034030559111216,21.0
565415,5.3690951522480646,10.0
114906,4.885141434373736,5.0
227585,9.361683155899641,1.0
508216,5.365943618819756,1.0
174519,5.588456022267451,20.0
122527,2.8608147303768874,16.0
316255,4.354627032938652,12.0
173060,3.840324097690427,4.0
564680,3.3735591118461343,4.0
420311,4.721838099017305,11.0
2027,3.4215105178229805,1.0
411781,3.3458362680062237,3.0
267526,13.482223862727551,13.0
51112,4.210735208120923,3.0
320196,4.51577466451954,4.0
190911,5.3618428284705715,8.0
426223,12.012615539002581,94.0
441407,5.206658803022492,5.0
231717,11.086684798106035,12.0
307943,9.774159797690118,5.0
80283,9.237793502078603,6.0
559816,3.0187425324943433,3.0
369523,6.101441374550859,1.0
24533,7.0468289481104875,10.0
21664,8.677053623063443,4.0
395367,8.53720896407151,18.0
390931,9.71859293598402,21.0
329129,8.351557071626075,6.0
95407,5.549206903300728,2.0
1336,7.489686803128961,13.0
132432,6.933649558996194,10.0
2344,6.0922196048220485,5.0
421402,4.119410162715667,3.0
335767,7.041653156234361,9.0
218340,8.291305126451562,4.0
210085,5.138620033362713,5.0
385846,3.7778094967090965,5.0
279330,8.247899501038319,10.0
147050,7.226739409844868,7.0
503881,7.475048014168237,10.0
542738,9.901644134447224,8.0
390590,4.6821237156107145,3.0
167241,11.437827657676621,16.0
283651,8.052040574336957,13.0
424562,6.547976694014096,15.0
495320,9.574108962817377,5.0
77078,7.283324922068914,3.0
161348,9.555000000835435,9.0
416447,3.019093265608717,6.0
420227,6.998292536803319,12.0
16380,8.123460999891904,18.0
441417,5.510418537245869,1.0
16137,3.3730805151735694,3.0
383314,7.9893943729899775,15.0
123969,2.7063967546050662,3.0
145046,5.079669687085243,18.0
72433,6.043246048993296,10.0
142838,6.121117883812985,10.0
46201,5.06509488672134,2.0
235269,3.434498853509467,1.0
524386,5.954675920117097,14.0
244173,4.546633951181548,5.0
336180,4.651950838376479,14.0
121757,4.70598870709523,3.0
544660,5.484868422844556,15.0
369922,8.728478031550594,9.0
330391,6.805227568646046,8.0
45249,4.894924881415136,8.0
264644,6.637784564499043,8.0
545515,13.409827707906402,10.0
98305,8.00349729667289,6.0
206820,6.238570973779133,4.0
539633,10.67047499512023,6.0
234194,6.046951518843343,4.0
262362,4.897843357383181,4.0
99872,7.535405393401561,5.0
475802,2.5956335585619854,1.0
234748,4.112940573413198,3.0
416111,6.4141762061349255,2.0
175742,5.943295911179348,32.0
424796,3.528220578964465,1.0
81694,4.387082261651813,6.0
514077,4.460304555788298,3.0
211864,7.608265600783852,2.0
49080,7.569314899245001,3.0
379119,8.214220042785655,18.0
526610,3.8739992797218292,9.0
397186,6.626484084820049,13.0
344680,9.87979281097455,18.0
255077,8.569736690008085,10.0
125963,10.881045964212944,13.0
431952,2.559098900926301,3.0
78970,5.959626765619987,4.0
521781,2.844289968332987,2.0
10254,12.00381541770821,6.0
109545,7.523878373882326,21.0
68561,5.5639782225243835,8.0
553525,10.436645929523138,14.0
510902,10.20633810596621,10.0
562829,4.31585057918187,3.0
41022,10.302118712593938,1.0
156459,7.475868844688534,12.0
365017,3.815364819413162,6.0
316754,12.936014135119649,17.0
506951,6.091133545480034,4.0
264408,3.790248476715533,2.0
460862,9.752824449940931,10.0
508812,6.3170756324864215,9.0
160610,4.201058726904648,1.0
303295,7.016630128439147,15.0
239469,7.1805564019712165,7.0
347992,10.5839934172011,3.0
420443,5.541528209685339,1.0
227654,3.7388970077172416,3.0
40104,7.342524625056967,21.0
184668,6.716232115031062,16.0
78296,7.895117946070513,7.0
229749,5.993497718266099,7.0
423760,9.19195821081371,11.0
406475,7.926939868260888,3.0
181153,7.109451882031067,5.0
104360,9.532482151633303,9.0
87753,8.011960516759245,10.0
279459,9.858876309635093,15.0
462039,5.644735701192758,5.0
26259,11.84113971867373,13.0
457282,3.86509915628244,10.0
533244,9.96158044681431,36.0
485888,7.429548965468371,2.0
280857,8.430445165311085,1.0
159169,3.8706322203779564,1.0
7321,7.425868303781954,7.0
351151,7.935131714197723,2.0
394123,8.10693645529227,4.0
258647,7.9298215265392855,25.0
490603,7.42120947411604,7.0
369899,3.4428338069189977,2.0
15340,5.329135102952478,7.0
391263,5.4080929224551255,5.0
31602,1.5735343002672835,2.0
442282,10.319594493677641,26.0
82251,7.503140022453977,3.0
143348,4.9138970807021,6.0
42145,4.335120584219794,7.0
467028,6.6670708709687005,6.0
427981,6.792059845229005,18.0
105828,6.568484474006709,11.0
274289,8.250502739086187,3.0
238601,6.953793381253945,13.0
537255,6.851395777946209,63.0
50632,5.813623049605326,1.0
525550,8.145824247101245,12.0
411498,8.583794270040585,42.0
86815,5.554686954185627,1.0
373604,9.224609007564595,15.0
554228,5.093683604819489,1.0
558440,8.688426616388824,12.0
476788,4.151874885463712,6.0
446728,3.0993568169355967,4.0
177447,6.990352041387268,14.0
229045,6.523835273889972,17.0
115387,3.716968658134647,4.0
311595,11.294864333506666,5.0
469926,2.6519475846184832,5.0
533688,7.041731621319741,8.0
65304,9.56152312547249,8.0
76044,3.838646173365987,2.0
500082,6.261015860431598,5.0
199264,7.033427419911959,8.0
295957,4.384085065503768,1.0
230372,4.103542789081075,5.0
462199,7.959717869728706,7.0
341431,3.8911240763482056,14.0
117772,4.529517734334149,3.0
233125,8.086282003980273,16.0
404894,5.101402204890974,9.0
485115,8.316172055057677,10.0
558337,6.745189952454439,22.0
101922,4.104501612559943,3.0
306631,4.613493767184309,5.0
362510,7.7947670509315685,4.0
501666,3.656092510469989,1.0
287888,5.255793333589963,7.0
472079,4.895944711915718,3.0
229859,6.399775068116469,10.0
78264,4.356886348311036,3.0
443545,4.837293137932647,5.0
557274,4.849700215098665,1.0
384466,7.755045711620255,7.0
370694,5.956520344012233,7.0
199072,4.193326783205066,2.0
558786,4.864175773619536,10.0
226704,5.4610424176476045,4.0
204758,8.612389091109435,9.0
523081,10.621387989146115,36.0
221837,10.292374154100344,10.0
538863,6.5836604427236125,2.0
353458,5.817737779389972,17.0
505055,8.129555997410762,5.0
275983,5.0568689530232405,8.0
29929,11.217667697142133,56.0
2145,7.261513486595163,3.0
82467,3.088883532673435,1.0
370832,5.640442035111619,4.0
203012,9.842057630516024,18.0
146376,4.699945996481119,10.0
249995,3.1856140931495247,3.0
295427,7.536203514917133,28.0
97390,5.825495574624256,5.0
457531,9.089528030690985,9.0
307983,4.844029028613704,4.0
54378,14.244328019427485,23.0
29474,4.1772441626526415,3.0
73191,6.273822442514643,16.0
51281,6.855770739897025,7.0
276439,7.258276679305709,38.0
503442,9.423308081619325,7.0
1819,4.933131074687253,5.0
135893,9.642788595453567,9.0
78574,10.75835814244806,13.0
489813,4.509255024534468,1.0
208236,10.962488594172896,1.0
14914,6.150502866244551,34.0
163016,3.008511799243024,4.0
522542,5.28931225175802,9.0
176612,3.3580155088670836,1.0
211524,5.948518284973034,2.0
100996,4.844857020030759,4.0
237613,7.523022828811008,1.0
420149,5.44913700965958,4.0
227862,3.7960236362687283,4.0
411549,9.243276621508812,18.0
165417,7.022790674309135,2.0
361811,5.727387374929094,1.0
374323,3.4825264016826623,4.0
414403,6.850339572016537,13.0
67989,3.268266633331905,3.0
524488,14.096868789918403,25.0
289588,12.76873856162024,44.0
243932,5.826585238161215,5.0
531480,7.443932181311766,10.0
559628,6.004120151618508,9.0
554673,4.6251161251318536,2.0
351831,5.016758446647827,8.0
117643,6.165199138109983,1.0
558332,6.0904983606531005,6.0
389537,3.77190196890092,1.0
315061,2.951586434869114,2.0
249632,7.235642605143767,2.0
488023,5.073005819092714,4.0
326547,6.6169269995084505,4.0
234142,6.105657841837001,2.0
208295,9.002820212295887,3.0
133954,4.112020239626418,2.0
119867,5.1558223003791,6.0
439841,9.70024270820818,13.0
482585,8.312456783137122,3.0
146923,4.056879119330006,2.0
42920,5.533093633244334,2.0
412909,6.447598807791792,5.0
324331,8.255767015428773,6.0
208435,9.182103742909021,13.0
16916,5.751837911384655,5.0
225385,2.8292258582846443,4.0
82514,9.646130430176981,6.0
205868,4.527566465859536,3.0
183919,6.17723127575141,9.0
423201,5.893803751916948,16.0
535483,6.1992124311000225,8.0
276705,6.3885152284993865,6.0
175529,4.172195087764294,4.0
157575,11.026356758439306,16.0
558239,12.165353980651844,7.0
235664,8.052546913233073,9.0
510166,3.2446980278259616,1.0
338305,4.263881778334962,4.0
203853,4.880785968514601,7.0
269500,5.961772178738329,6.0
135351,5.124529942327854,1.0
68545,11.952132000719075,14.0
419437,4.601800321040855,34.0
554184,7.751176511318249,4.0
276454,9.155391935928947,8.0
92046,7.575732121695637,1.0
285014,8.504178996623637,9.0
101023,2.8541470611983186,2.0
243034,8.505056357924786,10.0
305856,4.69014783025068,11.0
436132,6.211778342771822,3.0
542935,6.760550857751923,38.0
455840,3.94967826346101,3.0
111093,9.089223615486162,6.0
203061,5.275824091433378,2.0
178297,6.614226171079508,24.0
55192,4.672159745515955,10.0
524876,9.581530001356441,1.0
14028,6.966163985230878,2.0
421801,7.454236949602773,11.0
385949,3.5452896296660583,4.0
21070,4.3705276140753995,6.0
296252,10.688061932422215,3.0
190681,6.458690406012238,3.0
112645,6.871220442172216,5.0
247386,4.226671235380309,5.0
365605,7.298787216153187,18.0
259160,3.495832105176305,1.0
29312,5.112227280369552,5.0
399193,9.145248418757546,20.0
39292,1.7811791562614872,2.0
328677,5.336002266049036,3.0
350368,3.139680207960282,5.0
56378,6.336742407240308,11.0
34462,5.133521814618462,4.0
292628,8.427412125494925,8.0
248638,7.093095965662201,4.0
328887,7.004342081564005,1.0
189798,4.454973393824503,7.0
380285,5.427080438956409,4.0
488306,4.774280767468554,3.0
470049,7.163036279425796,3.0
76296,7.7071232923674415,7.0
240497,8.40375013799769,4.0
520178,8.9228768447515,1.0
485388,6.570790471512737,2.0
49722,9.544768526192001,17.0
383930,12.394643150439151,33.0
97520,6.061900983689611,2.0
40204,7.666993884702833,12.0
140634,6.252035327304384,14.0
423277,16.953433038058392,28.0
322113,5.713338712256245,3.0
195306,5.818847665489329,2.0
148002,3.6294247327650737,3.0
382539,7.782807712794465,31.0
276761,7.356821799832801,7.0
538280,5.204761228797906,8.0
404444,5.219694323921658,3.0
443588,6.88957510081309,12.0
235172,6.348122549637537,1.0
55196,9.32123744388116,12.0
275091,11.266181031359793,24.0
456326,4.649857453626737,1.0
276567,7.167463561885597,5.0
161574,5.003130822010462,4.0
104661,9.672670328674826,9.0
235845,6.298862736340197,47.0
271428,5.916005367790831,7.0
457423,5.99104103168429,7.0
351128,9.088766240187852,10.0
553002,2.9384180879796986,1.0
213523,6.071373252234025,4.0
1962,7.514950608431718,6.0
85230,7.886790316335237,3.0
459456,7.873342342746241,21.0
256092,6.110040809636985,5.0
113374,4.383730481063594,8.0
353882,5.808757483299587,12.0
463071,7.242317397309762,7.0
63645,7.906024601654394,11.0
481923,5.793148331917337,5.0
287285,9.430015128744344,7.0
512130,6.079944147431661,8.0
16991,3.1655660523995266,3.0
440995,8.759935854465652,1.0
50376,3.6817306160257885,4.0
165738,10.62476056790456,11.0
511156,9.325263976455517,21.0
566187,9.001850923291386,9.0
295476,11.828624779794836,120.0
92110,5.871601683830704,5.0
135962,4.748311766329834,3.0
309812,6.492270167335164,10.0
561759,9.197177167034397,17.0
341042,6.518746509736729,19.0
224512,6.136800530576693,3.0
519919,6.546176418285768,7.0
115200,10.448827589960274,8.0
303794,9.521120227024767,6.0
487676,8.050963470474471,43.0
71182,8.442227852341148,2.0
60967,5.588430564605005,9.0
34218,5.16476224945427,9.0
463516,5.97475784420476,10.0
367718,4.358952743522877,4.0
180766,7.767811912900697,7.0
354631,5.516148672796589,27.0
525953,4.236119222807702,5.0
59028,4.748674717880704,5.0
115564,11.278991346622547,23.0
538909,9.893698673817994,7.0
14762,6.650518034953052,10.0
1050,7.304553410520157,15.0
491884,4.764640573957877,24.0
396930,7.205332081567349,9.0
245613,8.122551376557226,4.0
395736,3.233864274515099,1.0
555240,7.73155938729451,5.0
467611,11.267778305138108,20.0
485724,8.14422580879102,6.0
78149,8.912475091045735,7.0
393660,7.097159886052054,3.0
475874,5.7145805958643905,1.0
365551,5.926147336999293,15.0
249272,5.70160034833566,8.0
294968,6.550016492801433,10.0
309004,4.5701431525219505,7.0
8251,11.0784065633311,5.0
272122,2.607485180342337,5.0
296233,9.8159148379292,6.0
488740,3.2141583837294547,4.0
2654,9.080647178108848,5.0
433238,5.084748865632946,3.0
101864,9.897245113081226,4.0
317217,8.081285924437907,15.0
511449,3.4935763398350446,3.0
117046,6.912343389805528,11.0
182396,9.66336424522865,10.0
28770,8.417732601439639,14.0
488802,2.774242672093351,2.0
445989,3.838169459792198,3.0
401266,7.01998042387379,6.0
42539,10.303245369633714,25.0
274394,7.309947111985139,4.0
40350,8.50798770004667,8.0
197404,6.713666665356186,1.0
149546,5.144381567947903,3.0
547000,8.853052315281275,5.0
484694,8.549746427933087,28.0
305695,6.116597834779441,5.0
126027,8.021183665349326,9.0
90377,5.4096675986520495,1.0
85889,4.610553215904247,1.0
380783,6.45413646067027,2.0
452791,7.194429760457297,7.0
43625,3.8798230373929528,3.0
22387,3.4378701649582126,4.0
328891,7.46949904983876,2.0
84521,5.5833326252784445,8.0
405572,3.1126235523688592,1.0
31703,6.502827168099202,6.0
108603,10.932665526902952,10.0
445922,3.253460391000317,45.0
504984,9.19158810766612,31.0
280625,5.580054886341259,2.0
441613,4.348165864729026,9.0
445253,8.688412241653168,10.0
389376,6.710423723787244,3.0
429292,3.6532378899337346,1.0
292153,12.556987836173448,2.0
124309,5.313095053312509,1.0
330592,5.065358396470174,1.0
494689,5.884496696815177,6.0
276657,7.282477775761436,2.0
93636,6.333908280913647,6.0
315258,8.057923847129587,27.0
118532,6.802910878685907,10.0
315475,6.835780562937771,19.0
258208,6.249513794939503,3.0
337826,7.23802302638569,23.0
462332,5.365746144313789,1.0
234170,3.4204075272327827,2.0
558589,8.189648141504222,2.0
169338,3.569480160239891,6.0
440789,2.9066595656449863,20.0
88311,6.33467438948901,3.0
294399,5.6499842194889425,4.0
473009,11.418011380937514,26.0
71880,3.376140731698797,2.0
368437,7.997910164258883,10.0
33786,2.480625426367169,5.0
82174,6.291758079569945,5.0
115111,6.0666617366400715,16.0
19447,8.709642074098042,1.0
204280,3.625764909146028,5.0
163360,2.81815221670945,1.0
213529,12.642688473202384,24.0
339167,6.213472899120461,2.0
241414,9.754475741669921,36.0
326765,7.413835666638761,28.0
451522,4.288612616109731,6.0
542983,5.246094014003802,6.0
361449,4.298005394545271,4.0
539892,3.9313567721349045,7.0
127539,10.841871717606296,9.0
484686,7.20214978091883,4.0
197301,11.542599220185366,27.0
21767,4.134927352975637,8.0
324751,7.600740983087917,10.0
363004,2.2877256979709273,8.0
232361,6.602912813425064,3.0
475213,6.922975502319787,20.0
171861,6.2567414507134345,5.0
409394,5.4676046301310635,3.0
267457,7.260433280136795,3.0
222801,5.111875231344811,21.0
389772,3.5361268509902857,3.0
143402,8.478799578415192,4.0
228327,7.016697030591331,6.0
105377,10.48815100639797,7.0
246020,13.228415911399225,1.0
533994,9.584012761249369,7.0
397855,3.5639112385015324,3.0
427845,6.946618693335495,5.0
121793,9.64692605311484,20.0
477134,2.8150143553045837,1.0
543783,7.804773393893356,7.0
463925,7.657234570620972,5.0
12671,6.426463996933421,1.0
488478,4.634270492449332,7.0
250862,6.856413997150639,5.0
382790,9.338360293055302,5.0
199838,7.052312017523263,3.0
558401,4.566368945250588,13.0
287797,7.5410120563245755,7.0
257597,5.827519681289004,4.0
421805,7.31526264857348,7.0
228838,9.30074415366289,13.0
192013,5.91472420688433,9.0
383028,7.590925692814039,10.0
283825,6.942294517143864,8.0
558154,3.018209521917697,4.0
411794,7.205418970893106,3.0
326869,6.480102314244277,8.0
55025,4.3348391131460176,26.0
399863,6.773744394500227,5.0
15547,9.763172379264688,11.0
543417,4.919071451535274,10.0
206811,1.191584580106337,1.0
53266,4.192428538779268,2.0
165066,6.302927160339777,5.0
533572,2.6600382579699726,6.0
298906,8.147235107455913,59.0
555369,12.075533553858122,6.0
308129,5.175858329929497,8.0
414941,5.290924262331828,7.0
323792,8.847591407113327,8.0
362737,9.351892675597583,11.0
36595,6.901343665761942,5.0
408597,5.735202055466743,2.0
266751,7.35567800725903,4.0
415807,5.727851576204785,11.0
324572,9.86347265471045,9.0
260688,2.9702871088461507,17.0
188703,8.633544978105192,3.0
180975,10.142837337706737,21.0
15384,2.5694380160027777,2.0
279262,4.062020112798109,7.0
529163,4.92652567973596,7.0
374746,9.791096517014125,11.0
313707,8.192534252302721,11.0
68473,6.133445208605735,2.0
557918,5.036569899908045,2.0
89616,7.41743589067903,9.0
451859,5.628498148681501,9.0
116053,12.866460758731591,29.0
416300,6.7349187721347334,7.0
14842,14.79312122881447,21.0
374397,7.342897944461129,6.0
461068,5.976540152820917,4.0
100433,4.937900091711072,3.0
307095,6.304029523693316,7.0
276177,13.594126752190505,15.0
373390,7.668531074475595,13.0
103205,5.669282326551183,1.0
424809,7.138474105749538,16.0
413397,8.77204757073639,24.0
36917,8.855523409344642,34.0
550041,8.255193005975116,8.0
374801,4.4482479001942465,17.0
312763,7.459492559588398,9.0
217668,4.588278120890664,1.0
172538,11.76301320983498,46.0
144846,4.329670518535977,6.0
399767,2.7636088356052824,8.0
293542,13.517462540687575,7.0
371268,3.859058372837353,4.0
258971,9.412839567478045,36.0
204586,10.038549799937982,7.0
295635,5.16515959906701,5.0
139490,11.432473309025909,5.0
18426,9.734284845317234,10.0
139826,7.654903482664963,2.0
32740,5.2281353695700545,4.0
350493,12.966504462536932,19.0
24268,3.1497949662400515,1.0
561852,4.900139410551901,4.0
341879,8.743420385089848,21.0
82716,4.637657310192708,4.0
412386,5.333359995624278,10.0
150028,4.859094387918049,1.0
14424,4.7771901611038174,2.0
446066,7.818512909548872,13.0
412022,6.309680229243895,4.0
377012,8.556490611228128,10.0
181264,7.717563439965261,9.0
336300,6.186060948345585,8.0
400903,3.4896127895517566,16.0
476403,5.960822630888742,12.0
387977,3.3197314206138344,2.0
503000,10.203969275769055,26.0
462552,4.272869054678949,2.0
452446,6.332710711353229,3.0
252967,7.9271724210818775,1.0
168657,5.172332747144992,7.0
105486,5.810191509339575,4.0
465999,8.852198577185845,3.0
255992,7.156062806202954,7.0
519282,5.841245611261911,8.0
101533,2.798740723796527,1.0
332313,8.319629594225262,7.0
264375,5.445952901534611,3.0
296766,8.434953272655093,3.0
60038,2.4586156991440475,2.0
462502,5.251757635287049,4.0
380068,5.2277966969109,6.0
559240,7.283875425433052,1.0
331331,10.811476181309445,25.0
236203,6.423008610476245,14.0
119857,6.474102800682431,8.0
361061,15.97019242374131,58.0
330934,7.861289232523063,10.0
36464,4.634358330127725,6.0
543978,12.022286208055448,5.0
356258,7.050373329304534,11.0
435120,13.529914800226834,20.0
342901,3.342417598632892,6.0
239119,7.864646699036371,4.0
250065,4.234678994750993,2.0
118199,4.379687459542765,1.0
330708,6.299792475383583,3.0
113446,4.9861207889730395,5.0
406279,6.7036431806989185,4.0
331113,9.671822519949842,3.0
125469,10.472750166561923,17.0
104517,8.390036169085306,39.0
124394,8.35348932812849,9.0
440363,12.245850543133201,4.0
279173,3.0040859070088572,2.0
115119,8.049083866729916,4.0
307531,8.380058201715883,24.0
37452,7.9367247616146415,24.0
91485,5.865979969552654,5.0
30746,10.554257760335531,5.0
383973,5.082720629500955,8.0
400046,3.2367780417976064,4.0
50058,6.363425527159734,8.0
482020,7.885667973713339,3.0
530225,9.751205677848702,6.0
18567,8.91831264135567,11.0
554830,8.035459817135347,8.0
235337,3.1292713032942174,1.0
412164,5.565276665109195,4.0
281054,6.104772611428643,5.0
308039,8.946349560679096,18.0
275408,6.508491926811303,6.0
119590,7.141160787249646,3.0
205483,5.092188560376371,14.0
416009,1.8449217033739842,1.0
529116,5.90879373119833,7.0
455323,10.192160207785605,7.0
128667,5.983425794217965,5.0
176611,2.6826030915733554,2.0
32579,6.85757916276998,5.0
498403,3.5500961180614468,5.0
523674,9.873075954323667,20.0
372963,6.2948584388313975,2.0
413887,6.729667737301952,87.0
493683,6.734566154477079,6.0
184593,10.94731111801218,21.0
496515,5.887312734534817,3.0
231441,2.9042919143312247,6.0
473223,7.526499159488594,10.0
167968,6.871084665597209,12.0
188786,6.421804027332655,1.0
306009,7.959629918275937,7.0
501640,3.7709735523242216,5.0
194192,4.505829553020931,25.0
121056,7.021098692716805,5.0
338660,11.048328991730614,17.0
11689,6.935583449591832,3.0
376339,3.8089576545562522,4.0
442480,6.192116939556627,1.0
379924,6.326722403288613,10.0
439178,4.50689922473839,2.0
276976,9.313665175411188,7.0
106167,2.1327435256494027,1.0
371832,8.28211948694127,14.0
64353,5.177331939244368,5.0
401350,6.3371011702922715,55.0
181746,4.51689990037994,1.0
180914,4.799875104032935,2.0
194049,10.040559846066344,6.0
237608,7.002468667500125,8.0
427094,4.022448353847722,3.0
40775,7.300813758570939,1.0
298719,8.848882386052196,4.0
332933,6.576817228899472,8.0
480494,5.736451835694652,9.0
187362,8.40864364096933,8.0
319720,6.69589797299659,4.0
169056,13.885457968469836,17.0
276582,4.251996055417067,10.0
113364,8.876470930695746,3.0
69437,6.278971665851259,5.0
90496,5.132350271379892,5.0
305890,12.227535462217588,9.0
254623,10.190639882834375,9.0
125023,4.36742389699134,9.0
300302,9.087560213117285,4.0
432571,5.794289627182934,9.0
249124,3.0909442422480424,4.0
394700,12.350264161507312,19.0
556005,8.51381425038926,24.0
380110,8.125880611257571,39.0
483560,10.129289002948667,4.0
248318,6.405705358047726,13.0
413157,7.412087140315634,10.0
189275,4.904353387875972,8.0
155641,8.77713680946772,9.0
326110,6.665028279754779,5.0
511462,10.24645611469407,15.0
395897,4.104362540080729,4.0
129265,5.262340939673095,3.0
450450,6.33805127061305,4.0
461460,9.75407470785126,14.0
37783,6.327109447140401,2.0
186117,6.502959536802109,14.0
498552,5.686750786953212,6.0
420157,5.4117143271043915,1.0
181118,7.927580065560051,14.0
172767,4.871798810170276,2.0
43934,6.784810260911627,10.0
59515,7.848184647750259,12.0
363969,7.66438491472627,2.0
298872,2.22787494946715,1.0
546004,9.967354111566578,5.0
365344,9.381651621106357,10.0
225764,4.7644475639745,5.0
57592,5.6808317353707025,4.0
8592,6.573879751511981,1.0
123175,5.709467942412857,2.0
460927,5.579014049754733,7.0
261146,4.424772039991012,5.0
395191,9.035086013990849,20.0
415810,5.12479429857035,17.0
393484,7.987124320324938,5.0
522084,9.229851618992598,4.0
166523,7.3630751812906965,1.0
4218,9.296147010838467,11.0
219119,11.479759138380132,5.0
523727,4.162388661129626,3.0
278446,9.686695753634694,4.0
490014,11.047525088474458,43.0
214731,3.614162641266603,3.0
536825,5.244525365340451,3.0
183518,5.425196786256265,5.0
347356,7.867301211881227,4.0
394835,5.335309861081896,6.0
6058,6.189115364586769,13.0
510069,3.368118998087084,11.0
290584,6.343295444756109,6.0
562680,3.946858261247826,2.0
218155,4.916206763034097,3.0
124882,4.220409816048459,5.0
505665,2.53563881646528,3.0
411051,8.24427790190748,17.0
144202,7.315014263897183,17.0
285495,9.045408860885004,16.0
237037,11.168430202757918,8.0
247641,4.380001348408314,6.0
522571,14.02538396242062,34.0
322926,6.344930458231602,9.0
555572,10.523931719183679,5.0
280271,6.428168562010114,127.0
190937,9.155615124710152,4.0
275936,3.667033289490746,2.0
526860,4.6150045003282685,8.0
137176,10.031969791099982,10.0
48208,11.401284944765507,4.0
541045,5.944048791247269,20.0
210201,3.941382601050009,2.0
60648,6.299165728387607,19.0
236260,6.508569480530241,7.0
165844,6.443477144351164,3.0
564629,5.890396896986658,1.0
296040,5.163597909904411,13.0
99161,10.831963233383135,5.0
103687,3.74711911242548,7.0
229169,5.737569465257366,9.0
458604,8.515265654254904,2.0
454029,5.3022672270585645,4.0
57136,13.315853112084369,2.0
180392,6.417968847791599,9.0
278384,3.8589830001376413,1.0
81630,6.165495721855905,4.0
56877,8.103683372033629,12.0
436431,4.827883158384566,2.0
526378,9.095077759854235,7.0
462276,9.599648486999968,12.0
223646,5.1742553896976915,3.0
429659,6.096126911843953,1.0
37284,7.368991545886274,5.0
65278,5.347911062708135,9.0
224551,9.360808405750504,3.0
385033,4.597612964656264,4.0
245882,10.48023923063056,10.0
417476,2.747962908214731,2.0
18205,9.868664103465335,26.0
221981,7.946234851115378,9.0
423653,9.395798818434287,6.0
390526,7.273372347191298,13.0
355344,6.571603796809427,2.0
182332,7.306381846593922,7.0
414886,6.317898371267802,8.0
561083,12.791649619883856,22.0
55392,3.6670597508029914,3.0
524459,4.2623073383667816,4.0
179015,7.163543665578004,2.0
550615,8.766695197521472,5.0
530301,5.208992504125263,20.0
541217,9.031695552719384,24.0
476993,10.400318327408172,18.0
331945,7.059341660018617,41.0
28953,5.511274356405011,12.0
409980,5.117610817258765,9.0
382461,4.903229260547732,9.0
384746,5.274953839003501,2.0
45836,5.537731722236003,8.0
186857,6.053064185571657,10.0
98636,6.833983336510755,12.0
208973,3.398647844461493,6.0
370901,5.645377470044195,5.0
31421,6.370256532431085,8.0
284437,10.543966794757353,3.0
345785,7.524966798921014,15.0
122025,8.816253384591846,16.0
6738,8.730314659124588,2.0
486394,5.263099557543683,4.0
246385,2.3869856421877103,1.0
294289,6.309795583733376,10.0
10752,5.468288582805826,5.0
23335,7.9864630634233436,9.0
191508,9.66206656583131,1.0
8761,7.742110736783843,3.0
353926,5.547295128312953,6.0
1530,3.4076213505043143,3.0
232688,8.058633119580463,12.0
152226,10.794899638257448,6.0
495631,4.64829561888223,12.0
530844,7.060607053745343,6.0
502118,9.42944366726715,9.0
408370,3.935374775245691,2.0
464255,9.149527786812087,4.0
10239,7.763437016599937,52.0
79310,9.092952795478595,26.0
491685,6.705485814304893,14.0
348022,8.976941689147793,10.0
138717,9.412760077794019,8.0
394793,2.4782833011349794,5.0
424592,8.622453202363204,6.0
439140,6.400171630811883,16.0
156282,8.868693125310642,12.0
502119,3.7075763003163047,2.0
177708,10.445776880172275,14.0
514461,7.254983533233599,5.0
286727,4.307326345777028,5.0
344171,5.294109916903835,1.0
792,8.57402263501126,7.0
95374,7.760311846328136,6.0
209020,3.051321730959671,1.0
1680,5.346228266725575,9.0
313280,13.308714985849747,7.0
76347,5.5053189472589565,9.0
233417,8.961433755378721,51.0
540021,4.315596990619952,5.0
68965,6.6462383517593935,3.0
341880,9.357721750028531,3.0
454625,9.411699000431327,8.0
106095,6.784798813209818,17.0
84855,8.809177769095186,4.0
388787,7.21944063750243,4.0
64036,10.78336608096015,12.0
536001,5.260842059357856,2.0
